fetched_utc,route_id,frc,cur_kmh,ff_kmh,cur_s,ff_s,confidence,closed,snap_lat,snap_lon
2026-09-03T04:45:27Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T04:45:27Z,makedonitissas,FRC4,28,39,109,78,0.99,False,35.14653,33.332584
2026-09-03T04:45:27Z,armenias,FRC4,28,38,46,34,0.96,False,35.152861,33.36736
2026-09-03T04:45:27Z,arch_kyprianou,FRC4,36,36,27,27,1,False,35.148093,33.341583
2026-09-03T04:45:27Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T04:45:27Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T04:45:27Z,griva_digeni,FRC4,29,43,67,45,0.98,False,35.165117,33.340667
2026-09-03T04:45:27Z,aglantzias,FRC4,27,40,37,25,1,False,35.155801,33.382409
2026-09-03T04:45:27Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T04:45:27Z,perimetrikos,FRC4,43,59,24,17,0.97,False,35.113096,33.322016
2026-09-03T04:45:27Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T04:45:27Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-09-03T04:45:27Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T04:45:27Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T04:45:27Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T04:45:27Z,peiraios,FRC3,20,37,93,50,0.98,False,35.148686,33.351249
2026-09-03T05:06:04Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-03T05:06:04Z,tseriou,FRC4,20,41,41,20,0.91,False,35.13293,33.339276
2026-09-03T05:06:04Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T05:06:04Z,akropoleos,FRC3,33,41,84,68,0.99,False,35.138676,33.358135
2026-09-03T05:06:04Z,athalassas,FRC3,31,41,70,53,0.966339,False,35.144718,33.362216
2026-09-03T05:06:04Z,lemesou,FRC3,19,51,53,20,1,False,35.149928,33.374288
2026-09-03T05:06:04Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T05:06:04Z,archangelou,FRC3,35,48,40,29,0.99,False,35.135323,33.331244
2026-09-03T05:06:04Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T05:06:04Z,stavrou,FRC3,26,39,107,71,0.97,False,35.136817,33.358074
2026-09-03T05:06:04Z,makedonitissas,FRC4,23,39,133,78,0.97,False,35.14653,33.332584
2026-09-03T05:06:04Z,armenias,FRC4,28,38,46,34,0.95,False,35.152861,33.36736
2026-09-03T05:06:04Z,arch_kyprianou,FRC4,26,36,38,27,0.6,False,35.148093,33.341583
2026-09-03T05:06:04Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T05:06:04Z,makariou_lakat,FRC4,36,46,337,264,0.973598,False,35.088983,33.28557
2026-09-03T05:06:04Z,griva_digeni,FRC4,30,42,64,46,0.97,False,35.165117,33.340667
2026-09-03T05:06:04Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T05:06:04Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T05:06:04Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T05:06:04Z,hatziiosif,FRC3,26,39,107,71,0.97,False,35.136817,33.358074
2026-09-03T05:06:04Z,perikleous,FRC4,28,39,16,12,0.98,False,35.138923,33.346836
2026-09-03T05:06:04Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T05:06:04Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T05:06:04Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T05:06:04Z,peiraios,FRC3,19,37,98,50,0.97,False,35.148686,33.351249
2026-09-03T05:26:42Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-03T05:26:42Z,tseriou,FRC4,15,41,54,20,0.94,False,35.13293,33.339276
2026-09-03T05:26:42Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T05:26:42Z,akropoleos,FRC3,25,40,111,69,0.99,False,35.138676,33.358135
2026-09-03T05:26:42Z,athalassas,FRC3,33,42,65,51,0.98,False,35.144718,33.362216
2026-09-03T05:26:42Z,lemesou,FRC3,32,48,32,21,1,False,35.149928,33.374288
2026-09-03T05:26:42Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T05:26:42Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T05:26:42Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T05:26:42Z,stavrou,FRC3,31,39,89,71,0.97,False,35.136817,33.358074
2026-09-03T05:26:42Z,makedonitissas,FRC4,23,40,133,76,0.98,False,35.14653,33.332584
2026-09-03T05:26:42Z,armenias,FRC4,30,39,43,33,0.96,False,35.152861,33.36736
2026-09-03T05:26:42Z,arch_kyprianou,FRC4,36,36,27,27,1,False,35.148093,33.341583
2026-09-03T05:26:42Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T05:26:42Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T05:26:42Z,griva_digeni,FRC4,32,43,60,45,0.99,False,35.165117,33.340667
2026-09-03T05:26:42Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T05:26:42Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T05:26:42Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T05:26:42Z,hatziiosif,FRC3,31,39,89,71,0.97,False,35.136817,33.358074
2026-09-03T05:26:42Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-09-03T05:26:42Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T05:26:42Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T05:26:42Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T05:26:42Z,peiraios,FRC3,19,37,98,50,0.97,False,35.148686,33.351249
2026-09-03T05:47:21Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-03T05:47:21Z,tseriou,FRC4,15,41,54,20,0.82,False,35.13293,33.339276
2026-09-03T05:47:21Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T05:47:21Z,akropoleos,FRC3,40,45,69,61,0.98,False,35.138676,33.358135
2026-09-03T05:47:21Z,athalassas,FRC3,33,42,65,51,0.97,False,35.144718,33.362216
2026-09-03T05:47:21Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T05:47:21Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T05:47:21Z,archangelou,FRC3,29,49,48,28,0.99,False,35.135323,33.331244
2026-09-03T05:47:21Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T05:47:21Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T05:47:21Z,makedonitissas,FRC4,26,40,117,76,0.976716,False,35.14653,33.332584
2026-09-03T05:47:21Z,armenias,FRC4,28,38,46,34,0.95,False,35.152861,33.36736
2026-09-03T05:47:21Z,arch_kyprianou,FRC4,23,36,43,27,0.89,False,35.148093,33.341583
2026-09-03T05:47:21Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T05:47:21Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T05:47:21Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T05:47:21Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T05:47:21Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T05:47:21Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T05:47:21Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T05:47:21Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-09-03T05:47:21Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T05:47:21Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T05:47:21Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T05:47:21Z,peiraios,FRC3,20,37,93,50,0.93,False,35.148686,33.351249
2026-09-03T06:07:36Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-03T06:07:36Z,tseriou,FRC4,24,41,34,20,0.96,False,35.13293,33.339276
2026-09-03T06:07:36Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T06:07:36Z,akropoleos,FRC3,28,40,99,69,0.98,False,35.138676,33.358135
2026-09-03T06:07:36Z,athalassas,FRC3,24,42,90,51,0.985611,False,35.144718,33.362216
2026-09-03T06:07:36Z,lemesou,FRC3,30,49,34,20,0.99,False,35.149928,33.374288
2026-09-03T06:07:36Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T06:07:36Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T06:07:36Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T06:07:36Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T06:07:36Z,makedonitissas,FRC4,28,40,109,76,0.98,False,35.14653,33.332584
2026-09-03T06:07:36Z,armenias,FRC4,30,39,43,33,0.96,False,35.152861,33.36736
2026-09-03T06:07:36Z,arch_kyprianou,FRC4,24,36,41,27,0.92,False,35.148093,33.341583
2026-09-03T06:07:36Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T06:07:36Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T06:07:36Z,griva_digeni,FRC4,34,42,57,46,0.99,False,35.165117,33.340667
2026-09-03T06:07:36Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T06:07:36Z,kranidioti,FRC3,49,61,76,61,0.99,False,35.102546,33.313234
2026-09-03T06:07:36Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T06:07:36Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T06:07:36Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-09-03T06:07:36Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T06:07:36Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T06:07:36Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T06:07:36Z,peiraios,FRC3,20,36,93,52,0.97,False,35.148686,33.351249
2026-09-03T11:06:47Z,strovolou,FRC3,31,45,69,48,0.99,False,35.137521,33.333087
2026-09-03T11:06:47Z,tseriou,FRC4,22,40,37,20,0.95,False,35.13293,33.339276
2026-09-03T11:06:47Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T11:06:47Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-09-03T11:06:47Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-09-03T11:06:47Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T11:06:47Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T11:06:47Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T11:06:47Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T11:06:47Z,stavrou,FRC3,25,38,111,73,0.98,False,35.136817,33.358074
2026-09-03T11:06:47Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-09-03T11:06:47Z,armenias,FRC4,22,38,59,34,0.91,False,35.152861,33.36736
2026-09-03T11:06:47Z,arch_kyprianou,FRC4,28,35,35,28,0.95,False,35.148093,33.341583
2026-09-03T11:06:47Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T11:06:47Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T11:06:47Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T11:06:47Z,aglantzias,FRC4,24,40,42,25,0.98,False,35.155801,33.382409
2026-09-03T11:06:47Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T11:06:47Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T11:06:47Z,hatziiosif,FRC3,25,38,111,73,0.98,False,35.136817,33.358074
2026-09-03T11:06:47Z,perikleous,FRC4,28,40,16,11,0.94,False,35.138923,33.346836
2026-09-03T11:06:47Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T11:06:47Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T11:06:47Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T11:06:47Z,peiraios,FRC3,17,37,110,50,0.97,False,35.148686,33.351249
2026-09-03T11:27:27Z,strovolou,FRC3,29,45,74,48,0.98,False,35.137521,33.333087
2026-09-03T11:27:27Z,tseriou,FRC4,25,41,32,20,0.91,False,35.13293,33.339276
2026-09-03T11:27:27Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T11:27:27Z,akropoleos,FRC3,31,41,89,68,0.95,False,35.138676,33.358135
2026-09-03T11:27:27Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-09-03T11:27:27Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T11:27:27Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T11:27:27Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T11:27:27Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T11:27:27Z,stavrou,FRC3,28,38,99,73,0.96,False,35.136817,33.358074
2026-09-03T11:27:27Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-09-03T11:27:27Z,armenias,FRC4,28,38,46,34,0.92,False,35.152861,33.36736
2026-09-03T11:27:27Z,arch_kyprianou,FRC4,23,36,43,27,0.93,False,35.148093,33.341583
2026-09-03T11:27:27Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T11:27:27Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T11:27:27Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T11:27:27Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T11:27:27Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T11:27:27Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T11:27:27Z,hatziiosif,FRC3,28,38,99,73,0.96,False,35.136817,33.358074
2026-09-03T11:27:27Z,perikleous,FRC4,29,40,16,11,0.92,False,35.138923,33.346836
2026-09-03T11:27:27Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T11:27:27Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T11:27:27Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T11:27:27Z,peiraios,FRC3,18,36,104,52,0.96,False,35.148686,33.351249
2026-09-03T12:08:04Z,strovolou,FRC3,27,45,80,48,0.99,False,35.137521,33.333087
2026-09-03T12:08:04Z,tseriou,FRC4,18,40,45,20,0.97,False,35.13293,33.339276
2026-09-03T12:08:04Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T12:08:04Z,akropoleos,FRC3,30,40,92,69,0.98,False,35.138676,33.358135
2026-09-03T12:08:04Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-09-03T12:08:04Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T12:08:04Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T12:08:04Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T12:08:04Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T12:08:04Z,stavrou,FRC3,22,39,126,71,0.98,False,35.136817,33.358074
2026-09-03T12:08:04Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-09-03T12:08:04Z,armenias,FRC4,26,38,50,34,0.93,False,35.152861,33.36736
2026-09-03T12:08:04Z,arch_kyprianou,FRC4,26,36,38,27,0.6,False,35.148093,33.341583
2026-09-03T12:08:04Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T12:08:04Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T12:08:04Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T12:08:04Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T12:08:04Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T12:08:04Z,perimetrikos,FRC4,47,57,22,18,0.98,False,35.113096,33.322016
2026-09-03T12:08:04Z,hatziiosif,FRC3,22,39,126,71,0.98,False,35.136817,33.358074
2026-09-03T12:08:04Z,perikleous,FRC4,28,40,16,11,0.95,False,35.138923,33.346836
2026-09-03T12:08:04Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T12:08:04Z,athinon,FRC4,26,34,3,2,0.93,False,35.139348,33.346279
2026-09-03T12:08:04Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T12:08:04Z,peiraios,FRC3,27,38,69,49,0.97,False,35.148686,33.351249
2026-09-03T13:08:56Z,strovolou,FRC3,31,45,69,48,1,False,35.137521,33.333087
2026-09-03T13:08:56Z,tseriou,FRC4,20,40,41,20,0.97,False,35.13293,33.339276
2026-09-03T13:08:56Z,prodromou,FRC4,31,42,16,12,0.99,False,35.159656,33.3459
2026-09-03T13:08:56Z,akropoleos,FRC3,30,41,92,68,0.97,False,35.138676,33.358135
2026-09-03T13:08:56Z,athalassas,FRC3,33,42,65,51,0.95,False,35.144718,33.362216
2026-09-03T13:08:56Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T13:08:56Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-03T13:08:56Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T13:08:56Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T13:08:56Z,stavrou,FRC3,29,38,96,73,0.98,False,35.136817,33.358074
2026-09-03T13:08:56Z,makedonitissas,FRC4,31,39,98,78,0.97,False,35.14653,33.332584
2026-09-03T13:08:56Z,armenias,FRC4,28,39,46,33,0.98,False,35.152861,33.36736
2026-09-03T13:08:56Z,arch_kyprianou,FRC4,36,36,27,27,1,False,35.148093,33.341583
2026-09-03T13:08:56Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T13:08:56Z,makariou_lakat,FRC4,36,45,337,270,0.957508,False,35.088983,33.28557
2026-09-03T13:08:56Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T13:08:56Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T13:08:56Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T13:08:56Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T13:08:56Z,hatziiosif,FRC3,29,38,96,73,0.98,False,35.136817,33.358074
2026-09-03T13:08:56Z,perikleous,FRC4,19,40,24,11,0.92,False,35.138923,33.346836
2026-09-03T13:08:56Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T13:08:56Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T13:08:56Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T13:08:56Z,peiraios,FRC3,20,36,93,52,0.98,False,35.148686,33.351249
2026-09-03T17:00:37Z,strovolou,FRC3,35,45,61,48,0.96,False,35.137521,33.333087
2026-09-03T17:00:37Z,tseriou,FRC4,24,40,34,20,0.89,False,35.13293,33.339276
2026-09-03T17:00:37Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T17:00:37Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-09-03T17:00:37Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-09-03T17:00:37Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T17:00:37Z,sp_kyprianou,FRC4,28,35,36,28,0.94,False,35.150176,33.339743
2026-09-03T17:00:37Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T17:00:37Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T17:00:37Z,stavrou,FRC3,26,38,107,73,0.97,False,35.136817,33.358074
2026-09-03T17:00:37Z,makedonitissas,FRC4,30,40,102,76,0.97,False,35.14653,33.332584
2026-09-03T17:00:37Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-09-03T17:00:37Z,arch_kyprianou,FRC4,17,35,58,28,0.86,False,35.148093,33.341583
2026-09-03T17:00:37Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T17:00:37Z,makariou_lakat,FRC4,39,45,311,270,0.946283,False,35.088983,33.28557
2026-09-03T17:00:37Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T17:00:37Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T17:00:37Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T17:00:37Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T17:00:37Z,hatziiosif,FRC3,26,38,107,73,0.97,False,35.136817,33.358074
2026-09-03T17:00:37Z,perikleous,FRC4,28,40,16,11,0.96,False,35.138923,33.346836
2026-09-03T17:00:37Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T17:00:37Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T17:00:37Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T17:00:37Z,peiraios,FRC3,22,36,85,52,0.97,False,35.148686,33.351249
2026-09-03T18:01:08Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-03T18:01:08Z,tseriou,FRC4,29,40,28,20,0.81,False,35.13293,33.339276
2026-09-03T18:01:08Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-03T18:01:08Z,akropoleos,FRC3,41,41,68,68,1,False,35.138676,33.358135
2026-09-03T18:01:08Z,athalassas,FRC3,42,42,51,51,1,False,35.144718,33.362216
2026-09-03T18:01:08Z,lemesou,FRC3,50,50,20,20,1,False,35.149928,33.374288
2026-09-03T18:01:08Z,sp_kyprianou,FRC4,27,35,37,28,0.84,False,35.150176,33.339743
2026-09-03T18:01:08Z,archangelou,FRC3,49,49,28,28,1,False,35.135323,33.331244
2026-09-03T18:01:08Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-03T18:01:08Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T18:01:08Z,makedonitissas,FRC4,40,40,76,76,1,False,35.14653,33.332584
2026-09-03T18:01:08Z,armenias,FRC4,39,39,33,33,1,False,35.152861,33.36736
2026-09-03T18:01:08Z,arch_kyprianou,FRC4,26,35,38,28,0.68,False,35.148093,33.341583
2026-09-03T18:01:08Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-03T18:01:08Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-03T18:01:08Z,griva_digeni,FRC4,43,43,45,45,1,False,35.165117,33.340667
2026-09-03T18:01:08Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-03T18:01:08Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-03T18:01:08Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
2026-09-03T18:01:08Z,hatziiosif,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-03T18:01:08Z,perikleous,FRC4,40,40,11,11,1,False,35.138923,33.346836
2026-09-03T18:01:08Z,avraamidi,FRC4,44,44,23,23,1,False,35.141552,33.36142
2026-09-03T18:01:08Z,athinon,FRC4,35,35,2,2,1,False,35.139348,33.346279
2026-09-03T18:01:08Z,tasou_markou,FRC4,44,44,39,39,1,False,35.136146,33.369732
2026-09-03T18:01:08Z,peiraios,FRC3,37,37,50,50,1,False,35.148686,33.351249
2026-09-04T04:21:38Z,strovolou,FRC3,45,45,48,48,1,False,35.137521,33.333087
2026-09-04T04:21:38Z,tseriou,FRC4,28,41,29,20,0.71,False,35.13293,33.339276
2026-09-04T04:21:38Z,prodromou,FRC4,42,42,12,12,1,False,35.159656,33.3459
2026-09-04T04:21:38Z,akropoleos,FRC3,14,41,199,68,0.98,False,35.138676,33.358135
2026-09-04T04:21:38Z,athalassas,FRC3,33,41,65,53,0.97,False,35.144718,33.362216
2026-09-04T04:21:38Z,lemesou,FRC3,30,49,34,20,1,False,35.149928,33.374288
2026-09-04T04:21:38Z,sp_kyprianou,FRC4,35,35,28,28,1,False,35.150176,33.339743
2026-09-04T04:21:38Z,archangelou,FRC3,37,49,38,28,1,False,35.135323,33.331244
2026-09-04T04:21:38Z,konstantinoup,FRC4,49,49,19,19,1,False,35.126091,33.34383
2026-09-04T04:21:38Z,stavrou,FRC3,39,39,71,71,1,False,35.136817,33.358074
2026-09-04T04:21:38Z,makedonitissas,FRC4,28,39,109,78,0.98,False,35.14653,33.332584
2026-09-04T04:21:38Z,armenias,FRC4,28,39,46,33,0.98,False,35.152861,33.36736
2026-09-04T04:21:38Z,arch_kyprianou,FRC4,28,35,35,28,0.85,False,35.148093,33.341583
2026-09-04T04:21:38Z,a1_motorway,FRC0,109,109,342,342,1,False,35.074318,33.376958
2026-09-04T04:21:38Z,makariou_lakat,FRC4,45,45,270,270,1,False,35.088983,33.28557
2026-09-04T04:21:38Z,griva_digeni,FRC4,29,42,67,46,0.95,False,35.165117,33.340667
2026-09-04T04:21:38Z,aglantzias,FRC4,41,41,24,24,1,False,35.155801,33.382409
2026-09-04T04:21:38Z,kranidioti,FRC3,61,61,61,61,1,False,35.102546,33.313234
2026-09-04T04:21:38Z,perimetrikos,FRC4,59,59,17,17,1,False,35.113096,33.322016
